,ocel:eid,time:timestamp,concept:name,case:concept:name,case:role,case:weight,case:price,case:ocel:type
597,place_o-990303,2023-06-09 11:21:58+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
598,confirm_o-990303,2023-06-09 11:34:46+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
599,confirm_o-990302,2023-06-09 11:44:01+00:00,confirm order,Danube Pharmaceuticals BV,,,,customers
600,confirm_o-990299,2023-06-09 12:27:32+00:00,confirm order,Nordica Systems GmbH,,,,customers
601,place_o-990304,2023-06-09 13:02:01+00:00,place order,Vesta Fashion House GmbH,,,,customers
602,place_o-990305,2023-06-09 14:22:08+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
603,confirm_o-990296,2023-06-09 15:17:45+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
604,confirm_o-990304,2023-06-09 15:38:35+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
605,place_o-990306,2023-06-09 16:02:21+00:00,place order,Riviera Robotics SAS,,,,customers
606,place_o-990307,2023-06-09 17:22:48+00:00,place order,Riviera Robotics SAS,,,,customers
607,confirm_o-990301,2023-06-09 18:14:59+00:00,confirm order,Celtica Green Farms Oy,,,,customers
608,place_o-990308,2023-06-09 19:03:42+00:00,place order,Iberian Sun Solaridades SA,,,,customers
609,place_o-990309,2023-06-09 21:43:35+00:00,place order,Mediterranea Luxury Cruises S.p.A.,,,,customers
610,place_o-990310,2023-06-10 14:04:26+00:00,place order,Danube Pharmaceuticals BV,,,,customers
611,place_o-990311,2023-06-11 13:45:49+00:00,place order,Carpathian Financial Services plc,,,,customers
612,place_o-990312,2023-06-12 06:26:34+00:00,place order,Mediterranea Luxury Cruises S.p.A.,,,,customers
613,confirm_o-990306,2023-06-12 08:04:56+00:00,confirm order,Riviera Robotics SAS,,,,customers
614,confirm_o-990307,2023-06-12 08:39:13+00:00,confirm order,Riviera Robotics SAS,,,,customers
615,confirm_o-990305,2023-06-12 09:29:40+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
616,confirm_o-990294,2023-06-12 09:58:14+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
617,place_o-990313,2023-06-12 10:05:19+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
618,confirm_o-990312,2023-06-12 10:27:54+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
619,place_o-990314,2023-06-12 11:28:44+00:00,place order,Golden Fleece Textiles S.A.R.L.,,,,customers
620,confirm_o-990309,2023-06-12 12:23:51+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
621,place_o-990315,2023-06-12 13:15:34+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
622,place_o-990316,2023-06-12 14:49:13+00:00,place order,Iberian Sun Solaridades SA,,,,customers
623,confirm_o-990311,2023-06-12 14:52:21+00:00,confirm order,Carpathian Financial Services plc,,,,customers
624,confirm_o-990297,2023-06-12 15:21:08+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
625,confirm_o-990310,2023-06-12 15:32:46+00:00,confirm order,Danube Pharmaceuticals BV,,,,customers
626,confirm_o-990315,2023-06-12 15:40:30+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
627,place_o-990317,2023-06-12 16:56:32+00:00,place order,Nordica Systems GmbH,,,,customers
628,confirm_o-990317,2023-06-12 18:48:25+00:00,confirm order,Nordica Systems GmbH,,,,customers
629,place_o-990318,2023-06-12 19:11:09+00:00,place order,Carpathian Financial Services plc,,,,customers
630,place_o-990319,2023-06-12 21:58:30+00:00,place order,Carpathian Financial Services plc,,,,customers
631,place_o-990320,2023-06-13 07:51:56+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
632,confirm_o-990318,2023-06-13 08:23:08+00:00,confirm order,Carpathian Financial Services plc,,,,customers
633,place_o-990321,2023-06-13 10:39:13+00:00,place order,Mediterranea Luxury Cruises S.p.A.,,,,customers
634,confirm_o-990319,2023-06-13 10:54:23+00:00,confirm order,Carpathian Financial Services plc,,,,customers
635,confirm_o-990313,2023-06-13 11:43:57+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
636,place_o-990322,2023-06-13 12:36:32+00:00,place order,Vesta Fashion House GmbH,,,,customers
637,confirm_o-990321,2023-06-13 13:38:32+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
638,place_o-990323,2023-06-13 14:31:10+00:00,place order,Carpathian Financial Services plc,,,,customers
639,confirm_o-990314,2023-06-13 15:34:15+00:00,confirm order,Golden Fleece Textiles S.A.R.L.,,,,customers
640,confirm_o-990308,2023-06-13 15:55:36+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
641,place_o-990324,2023-06-13 16:20:25+00:00,place order,SwissPeak Timepieces AG,,,,customers
642,confirm_o-990323,2023-06-13 16:32:44+00:00,confirm order,Carpathian Financial Services plc,,,,customers
643,confirm_o-990322,2023-06-13 16:35:45+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
644,place_o-990325,2023-06-13 17:58:56+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
645,confirm_o-990316,2023-06-13 18:12:13+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
646,confirm_o-990324,2023-06-13 19:06:02+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
647,place_o-990326,2023-06-13 20:32:59+00:00,place order,SwissPeak Timepieces AG,,,,customers
648,confirm_o-990325,2023-06-13 20:41:52+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
649,place_o-990327,2023-06-14 00:18:51+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
650,place_o-990328,2023-06-14 09:20:49+00:00,place order,Celtica Green Farms Oy,,,,customers
651,confirm_o-990320,2023-06-14 10:31:12+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
652,place_o-990329,2023-06-14 10:59:44+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
653,confirm_o-990290,2023-06-14 11:08:04+00:00,confirm order,AlpenTech Innovations AG,,,,customers
654,confirm_o-990327,2023-06-14 11:09:05+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
655,confirm_o-990328,2023-06-14 11:42:38+00:00,confirm order,Celtica Green Farms Oy,,,,customers
656,place_o-990330,2023-06-14 13:17:34+00:00,place order,Golden Fleece Textiles S.A.R.L.,,,,customers
657,place_o-990331,2023-06-14 14:53:13+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
658,confirm_o-990331,2023-06-14 16:23:33+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
659,confirm_o-990330,2023-06-14 16:58:13+00:00,confirm order,Golden Fleece Textiles S.A.R.L.,,,,customers
660,place_o-990332,2023-06-14 17:04:32+00:00,place order,Vesta Fashion House GmbH,,,,customers
661,place_o-990333,2023-06-14 18:27:09+00:00,place order,AlpenTech Innovations AG,,,,customers
662,place_o-990334,2023-06-14 20:57:39+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
663,place_o-990335,2023-06-15 02:46:50+00:00,place order,Golden Fleece Textiles S.A.R.L.,,,,customers
664,confirm_o-990329,2023-06-15 09:07:07+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
665,confirm_o-990332,2023-06-15 09:46:43+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
666,place_o-990336,2023-06-15 10:03:37+00:00,place order,Nordica Systems GmbH,,,,customers
667,confirm_o-990335,2023-06-15 11:11:44+00:00,confirm order,Golden Fleece Textiles S.A.R.L.,,,,customers
668,place_o-990337,2023-06-15 11:25:19+00:00,place order,Danube Pharmaceuticals BV,,,,customers
669,confirm_o-990326,2023-06-15 11:43:52+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
670,confirm_o-990333,2023-06-15 12:12:17+00:00,confirm order,AlpenTech Innovations AG,,,,customers
671,place_o-990338,2023-06-15 13:08:44+00:00,place order,Balkan Minerals d.o.o.,,,,customers
672,confirm_o-990334,2023-06-15 14:25:49+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
673,place_o-990339,2023-06-15 14:35:34+00:00,place order,Golden Fleece Textiles S.A.R.L.,,,,customers
674,confirm_o-990337,2023-06-15 16:03:34+00:00,confirm order,Danube Pharmaceuticals BV,,,,customers
675,place_o-990340,2023-06-15 16:29:13+00:00,place order,Vesta Fashion House GmbH,,,,customers
676,place_o-990341,2023-06-15 18:16:32+00:00,place order,Mediterranea Luxury Cruises S.p.A.,,,,customers
677,place_o-990342,2023-06-15 20:25:47+00:00,place order,Mediterranea Luxury Cruises S.p.A.,,,,customers
678,place_o-990343,2023-06-15 23:35:39+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
679,confirm_o-990338,2023-06-16 08:53:57+00:00,confirm order,Balkan Minerals d.o.o.,,,,customers
680,place_o-990344,2023-06-16 09:30:58+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
681,confirm_o-990340,2023-06-16 09:38:36+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
682,confirm_o-990336,2023-06-16 09:50:25+00:00,confirm order,Nordica Systems GmbH,,,,customers
683,confirm_o-990342,2023-06-16 10:53:24+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
684,place_o-990345,2023-06-16 11:20:01+00:00,place order,Riviera Robotics SAS,,,,customers
685,confirm_o-990341,2023-06-16 11:39:00+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
686,confirm_o-990343,2023-06-16 12:14:26+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
687,confirm_o-990344,2023-06-16 12:43:59+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
688,place_o-990346,2023-06-16 12:58:08+00:00,place order,Celtica Green Farms Oy,,,,customers
689,place_o-990347,2023-06-16 15:14:22+00:00,place order,Riviera Robotics SAS,,,,customers
690,place_o-990348,2023-06-16 16:46:49+00:00,place order,Balkan Minerals d.o.o.,,,,customers
691,confirm_o-990346,2023-06-16 18:32:31+00:00,confirm order,Celtica Green Farms Oy,,,,customers
692,place_o-990349,2023-06-16 18:51:44+00:00,place order,Iberian Sun Solaridades SA,,,,customers
693,confirm_o-990348,2023-06-16 21:49:37+00:00,confirm order,Balkan Minerals d.o.o.,,,,customers
694,place_o-990350,2023-06-16 22:11:23+00:00,place order,Danube Pharmaceuticals BV,,,,customers
695,place_o-990351,2023-06-17 15:51:14+00:00,place order,Nordica Systems GmbH,,,,customers
696,place_o-990352,2023-06-18 16:19:25+00:00,place order,Riviera Robotics SAS,,,,customers
697,place_o-990353,2023-06-19 08:22:17+00:00,place order,Nordica Systems GmbH,,,,customers
698,confirm_o-990347,2023-06-19 09:22:38+00:00,confirm order,Riviera Robotics SAS,,,,customers
699,place_o-990354,2023-06-19 10:21:31+00:00,place order,Celtica Green Farms Oy,,,,customers
700,confirm_o-990345,2023-06-19 10:29:49+00:00,confirm order,Riviera Robotics SAS,,,,customers
701,confirm_o-990354,2023-06-19 10:35:39+00:00,confirm order,Celtica Green Farms Oy,,,,customers
702,confirm_o-990352,2023-06-19 11:26:33+00:00,confirm order,Riviera Robotics SAS,,,,customers
703,confirm_o-990349,2023-06-19 11:31:45+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
704,place_o-990355,2023-06-19 12:01:08+00:00,place order,Celtica Green Farms Oy,,,,customers
705,confirm_o-990353,2023-06-19 12:59:57+00:00,confirm order,Nordica Systems GmbH,,,,customers
706,place_o-990356,2023-06-19 13:20:22+00:00,place order,Carpathian Financial Services plc,,,,customers
707,confirm_o-990350,2023-06-19 14:13:41+00:00,confirm order,Danube Pharmaceuticals BV,,,,customers
708,confirm_o-990339,2023-06-19 14:49:59+00:00,confirm order,Golden Fleece Textiles S.A.R.L.,,,,customers
709,place_o-990357,2023-06-19 14:58:49+00:00,place order,AlpenTech Innovations AG,,,,customers
710,confirm_o-990355,2023-06-19 15:07:44+00:00,confirm order,Celtica Green Farms Oy,,,,customers
711,confirm_o-990357,2023-06-19 17:13:13+00:00,confirm order,AlpenTech Innovations AG,,,,customers
712,place_o-990358,2023-06-19 17:15:44+00:00,place order,Mediterranea Luxury Cruises S.p.A.,,,,customers
713,confirm_o-990358,2023-06-19 17:21:38+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
714,place_o-990359,2023-06-19 18:49:33+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
715,place_o-990360,2023-06-19 22:04:51+00:00,place order,SwissPeak Timepieces AG,,,,customers
716,place_o-990361,2023-06-20 07:30:02+00:00,place order,Mediterranea Luxury Cruises S.p.A.,,,,customers
717,place_o-990362,2023-06-20 10:15:08+00:00,place order,SwissPeak Timepieces AG,,,,customers
718,confirm_o-990351,2023-06-20 10:20:57+00:00,confirm order,Nordica Systems GmbH,,,,customers
719,confirm_o-990359,2023-06-20 11:36:19+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
720,place_o-990363,2023-06-20 11:48:22+00:00,place order,Vesta Fashion House GmbH,,,,customers
721,confirm_o-990356,2023-06-20 13:29:20+00:00,confirm order,Carpathian Financial Services plc,,,,customers
722,place_o-990364,2023-06-20 13:54:49+00:00,place order,Golden Fleece Textiles S.A.R.L.,,,,customers
723,confirm_o-990362,2023-06-20 15:20:54+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
724,place_o-990365,2023-06-20 16:07:44+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
725,confirm_o-990365,2023-06-20 16:42:35+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
726,confirm_o-990364,2023-06-20 16:52:27+00:00,confirm order,Golden Fleece Textiles S.A.R.L.,,,,customers
727,confirm_o-990363,2023-06-20 17:18:06+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
728,place_o-990366,2023-06-20 17:33:34+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
729,place_o-990367,2023-06-20 19:25:13+00:00,place order,Riviera Robotics SAS,,,,customers
730,confirm_o-990366,2023-06-20 21:24:34+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
731,place_o-990368,2023-06-20 22:26:37+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
732,place_o-990369,2023-06-21 08:41:26+00:00,place order,Iberian Sun Solaridades SA,,,,customers
733,place_o-990370,2023-06-21 10:50:14+00:00,place order,Vesta Fashion House GmbH,,,,customers
734,confirm_o-990361,2023-06-21 12:13:46+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
735,confirm_o-990368,2023-06-21 12:54:56+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
736,place_o-990371,2023-06-21 12:58:34+00:00,place order,SwissPeak Timepieces AG,,,,customers
737,confirm_o-990371,2023-06-21 14:22:55+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
738,place_o-990372,2023-06-21 15:15:14+00:00,place order,Nordica Systems GmbH,,,,customers
739,confirm_o-990372,2023-06-21 16:17:05+00:00,confirm order,Nordica Systems GmbH,,,,customers
740,place_o-990373,2023-06-21 16:48:33+00:00,place order,Danube Pharmaceuticals BV,,,,customers
741,place_o-990374,2023-06-21 18:55:12+00:00,place order,SwissPeak Timepieces AG,,,,customers
742,place_o-990375,2023-06-21 22:21:47+00:00,place order,Riviera Robotics SAS,,,,customers
743,place_o-990376,2023-06-22 08:31:45+00:00,place order,Carpathian Financial Services plc,,,,customers
744,place_o-990377,2023-06-22 10:35:44+00:00,place order,Riviera Robotics SAS,,,,customers
745,confirm_o-990377,2023-06-22 10:37:38+00:00,confirm order,Riviera Robotics SAS,,,,customers
746,confirm_o-990367,2023-06-22 11:13:14+00:00,confirm order,Riviera Robotics SAS,,,,customers
747,confirm_o-990373,2023-06-22 12:18:44+00:00,confirm order,Danube Pharmaceuticals BV,,,,customers
748,place_o-990378,2023-06-22 12:29:33+00:00,place order,Golden Fleece Textiles S.A.R.L.,,,,customers
749,confirm_o-990360,2023-06-22 12:45:49+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
750,confirm_o-990375,2023-06-22 14:15:34+00:00,confirm order,Riviera Robotics SAS,,,,customers
751,place_o-990379,2023-06-22 14:17:12+00:00,place order,Mediterranea Luxury Cruises S.p.A.,,,,customers
752,confirm_o-990379,2023-06-22 14:42:48+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
753,confirm_o-990369,2023-06-22 14:44:13+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
754,place_o-990380,2023-06-22 15:52:30+00:00,place order,Carpathian Financial Services plc,,,,customers
755,confirm_o-990376,2023-06-22 17:52:30+00:00,confirm order,Carpathian Financial Services plc,,,,customers
756,place_o-990381,2023-06-22 18:03:05+00:00,place order,Celtica Green Farms Oy,,,,customers
757,place_o-990382,2023-06-22 19:45:26+00:00,place order,Riviera Robotics SAS,,,,customers
758,place_o-990383,2023-06-22 23:07:04+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
759,place_o-990384,2023-06-23 08:56:40+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
760,confirm_o-990383,2023-06-23 09:22:14+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
761,confirm_o-990374,2023-06-23 10:05:44+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
762,place_o-990385,2023-06-23 11:13:05+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
763,confirm_o-990380,2023-06-23 12:03:32+00:00,confirm order,Carpathian Financial Services plc,,,,customers
764,place_o-990386,2023-06-23 12:44:16+00:00,place order,Celtica Green Farms Oy,,,,customers
765,confirm_o-990382,2023-06-23 13:43:06+00:00,confirm order,Riviera Robotics SAS,,,,customers
766,confirm_o-990381,2023-06-23 14:45:22+00:00,confirm order,Celtica Green Farms Oy,,,,customers
767,place_o-990387,2023-06-23 14:46:38+00:00,place order,Vesta Fashion House GmbH,,,,customers
768,confirm_o-990370,2023-06-23 15:11:01+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
769,confirm_o-990387,2023-06-23 16:04:37+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
770,confirm_o-990384,2023-06-23 16:22:34+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
771,place_o-990388,2023-06-23 16:51:21+00:00,place order,Nordica Systems GmbH,,,,customers
772,place_o-990389,2023-06-23 19:00:48+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
773,place_o-990390,2023-06-23 21:37:47+00:00,place order,Balkan Minerals d.o.o.,,,,customers
774,place_o-990391,2023-06-24 13:29:39+00:00,place order,Iberian Sun Solaridades SA,,,,customers
775,place_o-990392,2023-06-25 13:36:14+00:00,place order,Balkan Minerals d.o.o.,,,,customers
776,place_o-990393,2023-06-26 06:07:24+00:00,place order,SwissPeak Timepieces AG,,,,customers
777,confirm_o-990393,2023-06-26 09:18:22+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
778,confirm_o-990392,2023-06-26 09:34:58+00:00,confirm order,Balkan Minerals d.o.o.,,,,customers
779,place_o-990394,2023-06-26 09:44:14+00:00,place order,Riviera Robotics SAS,,,,customers
780,confirm_o-990389,2023-06-26 11:02:37+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
781,confirm_o-990385,2023-06-26 11:43:57+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
782,place_o-990395,2023-06-26 11:46:34+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
783,confirm_o-990390,2023-06-26 12:04:01+00:00,confirm order,Balkan Minerals d.o.o.,,,,customers
784,confirm_o-990388,2023-06-26 12:45:00+00:00,confirm order,Nordica Systems GmbH,,,,customers
785,confirm_o-990386,2023-06-26 12:59:22+00:00,confirm order,Celtica Green Farms Oy,,,,customers
786,confirm_o-990395,2023-06-26 13:49:23+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
787,place_o-990396,2023-06-26 13:51:14+00:00,place order,Iberian Sun Solaridades SA,,,,customers
788,place_o-990397,2023-06-26 16:00:33+00:00,place order,Iberian Sun Solaridades SA,,,,customers
789,confirm_o-990396,2023-06-26 16:34:11+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
790,place_o-990398,2023-06-26 17:19:12+00:00,place order,Nordica Systems GmbH,,,,customers
791,confirm_o-990394,2023-06-26 18:31:28+00:00,confirm order,Riviera Robotics SAS,,,,customers
792,place_o-990399,2023-06-26 18:56:30+00:00,place order,AlpenTech Innovations AG,,,,customers
793,place_o-990400,2023-06-26 22:25:41+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
794,place_o-990401,2023-06-27 08:39:33+00:00,place order,SwissPeak Timepieces AG,,,,customers
795,confirm_o-990391,2023-06-27 09:25:23+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
796,confirm_o-990397,2023-06-27 09:26:22+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
797,confirm_o-990378,2023-06-27 10:18:45+00:00,confirm order,Golden Fleece Textiles S.A.R.L.,,,,customers
798,place_o-990402,2023-06-27 10:47:25+00:00,place order,SwissPeak Timepieces AG,,,,customers
799,confirm_o-990399,2023-06-27 11:17:59+00:00,confirm order,AlpenTech Innovations AG,,,,customers
800,place_o-990403,2023-06-27 12:52:56+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
801,confirm_o-990398,2023-06-27 14:31:37+00:00,confirm order,Nordica Systems GmbH,,,,customers
802,place_o-990404,2023-06-27 15:03:58+00:00,place order,Vesta Fashion House GmbH,,,,customers
803,place_o-990405,2023-06-27 16:26:01+00:00,place order,SwissPeak Timepieces AG,,,,customers
804,confirm_o-990405,2023-06-27 16:31:31+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
805,confirm_o-990400,2023-06-27 16:50:31+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
806,confirm_o-990401,2023-06-27 17:39:49+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
807,place_o-990406,2023-06-27 18:10:08+00:00,place order,Celtica Green Farms Oy,,,,customers
808,place_o-990407,2023-06-27 20:06:35+00:00,place order,Golden Fleece Textiles S.A.R.L.,,,,customers
809,place_o-990408,2023-06-27 22:49:21+00:00,place order,Riviera Robotics SAS,,,,customers
810,confirm_o-990406,2023-06-28 08:48:59+00:00,confirm order,Celtica Green Farms Oy,,,,customers
811,place_o-990409,2023-06-28 09:26:54+00:00,place order,Vesta Fashion House GmbH,,,,customers
812,confirm_o-990408,2023-06-28 10:44:06+00:00,confirm order,Riviera Robotics SAS,,,,customers
813,confirm_o-990403,2023-06-28 10:50:43+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
814,confirm_o-990402,2023-06-28 11:02:14+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
815,place_o-990410,2023-06-28 11:11:53+00:00,place order,Mediterranea Luxury Cruises S.p.A.,,,,customers
816,confirm_o-990409,2023-06-28 11:53:00+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
817,place_o-990411,2023-06-28 12:41:52+00:00,place order,Celtica Green Farms Oy,,,,customers
818,place_o-990412,2023-06-28 14:41:50+00:00,place order,Celtica Green Farms Oy,,,,customers
819,confirm_o-990412,2023-06-28 14:44:01+00:00,confirm order,Celtica Green Farms Oy,,,,customers
820,place_o-990413,2023-06-28 16:41:45+00:00,place order,Carpathian Financial Services plc,,,,customers
821,confirm_o-990404,2023-06-28 18:21:27+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
822,confirm_o-990413,2023-06-28 18:38:10+00:00,confirm order,Carpathian Financial Services plc,,,,customers
823,place_o-990414,2023-06-28 18:41:36+00:00,place order,Golden Fleece Textiles S.A.R.L.,,,,customers
824,place_o-990415,2023-06-28 21:40:59+00:00,place order,Riviera Robotics SAS,,,,customers
825,place_o-990416,2023-06-29 06:06:51+00:00,place order,Nordica Systems GmbH,,,,customers
826,confirm_o-990410,2023-06-29 08:46:09+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
827,place_o-990417,2023-06-29 09:43:37+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
828,confirm_o-990407,2023-06-29 10:37:56+00:00,confirm order,Golden Fleece Textiles S.A.R.L.,,,,customers
829,place_o-990418,2023-06-29 11:45:20+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
830,place_o-990419,2023-06-29 13:48:46+00:00,place order,Carpathian Financial Services plc,,,,customers
831,confirm_o-990416,2023-06-29 14:50:16+00:00,confirm order,Nordica Systems GmbH,,,,customers
832,confirm_o-990411,2023-06-29 14:56:51+00:00,confirm order,Celtica Green Farms Oy,,,,customers
833,confirm_o-990415,2023-06-29 15:21:30+00:00,confirm order,Riviera Robotics SAS,,,,customers
834,place_o-990420,2023-06-29 15:55:37+00:00,place order,Nordica Systems GmbH,,,,customers
835,confirm_o-990414,2023-06-29 16:08:33+00:00,confirm order,Golden Fleece Textiles S.A.R.L.,,,,customers
836,place_o-990421,2023-06-29 18:09:20+00:00,place order,Nordica Systems GmbH,,,,customers
837,place_o-990422,2023-06-29 20:04:11+00:00,place order,SwissPeak Timepieces AG,,,,customers
838,place_o-990423,2023-06-29 22:44:33+00:00,place order,SwissPeak Timepieces AG,,,,customers
839,confirm_o-990419,2023-06-30 09:13:46+00:00,confirm order,Carpathian Financial Services plc,,,,customers
840,place_o-990424,2023-06-30 09:17:18+00:00,place order,AlpenTech Innovations AG,,,,customers
841,confirm_o-990423,2023-06-30 09:50:10+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
842,confirm_o-990417,2023-06-30 10:10:29+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
843,place_o-990425,2023-06-30 10:52:41+00:00,place order,Golden Fleece Textiles S.A.R.L.,,,,customers
844,confirm_o-990418,2023-06-30 10:57:16+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
845,confirm_o-990420,2023-06-30 11:02:24+00:00,confirm order,Nordica Systems GmbH,,,,customers
846,confirm_o-990424,2023-06-30 11:34:37+00:00,confirm order,AlpenTech Innovations AG,,,,customers
847,confirm_o-990422,2023-06-30 12:25:24+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
848,place_o-990426,2023-06-30 13:03:28+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
849,confirm_o-990421,2023-06-30 14:14:39+00:00,confirm order,Nordica Systems GmbH,,,,customers
850,confirm_o-990425,2023-06-30 14:22:07+00:00,confirm order,Golden Fleece Textiles S.A.R.L.,,,,customers
851,place_o-990427,2023-06-30 14:25:02+00:00,place order,Carpathian Financial Services plc,,,,customers
852,confirm_o-990426,2023-06-30 15:46:31+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
853,place_o-990428,2023-06-30 16:08:09+00:00,place order,Golden Fleece Textiles S.A.R.L.,,,,customers
854,place_o-990429,2023-06-30 17:34:24+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
855,confirm_o-990427,2023-06-30 17:34:45+00:00,confirm order,Carpathian Financial Services plc,,,,customers
856,confirm_o-990428,2023-06-30 18:41:32+00:00,confirm order,Golden Fleece Textiles S.A.R.L.,,,,customers
857,place_o-990430,2023-06-30 19:26:53+00:00,place order,Riviera Robotics SAS,,,,customers
858,place_o-990431,2023-06-30 22:29:58+00:00,place order,Vesta Fashion House GmbH,,,,customers
859,place_o-990432,2023-07-01 17:42:44+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
860,place_o-990433,2023-07-02 18:02:24+00:00,place order,Vesta Fashion House GmbH,,,,customers
861,place_o-990434,2023-07-03 08:25:53+00:00,place order,Golden Fleece Textiles S.A.R.L.,,,,customers
862,place_o-990435,2023-07-03 10:26:55+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
863,place_o-990436,2023-07-03 12:11:55+00:00,place order,Celtica Green Farms Oy,,,,customers
864,confirm_o-990431,2023-07-03 12:26:17+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
