,ocel:eid,time:timestamp,concept:name,case:concept:name,case:role,case:weight,case:price,case:ocel:type
4275,pick_i-881983,2023-07-11 16:45:28+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
4276,confirm_o-990485,2023-07-11 16:45:54+00:00,confirm order,Istvan Koren,Sales,,,employees
4277,reorder_i-881790,2023-07-11 16:46:37+00:00,reorder item,Mahsa Bafrani,Warehousing,,,employees
4278,pick_i-881906,2023-07-11 16:49:36+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
4279,pick_i-881972,2023-07-11 16:50:05+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
4280,deliver_p-660255,2023-07-11 16:53:38+00:00,package delivered,Alessandro Berti,Shipment,,,employees
4281,deliver_p-660257,2023-07-11 17:04:52+00:00,package delivered,Gyunam Park,Shipment,,,employees
4282,confirm_o-990473,2023-07-11 17:16:55+00:00,confirm order,Mara Nitschke,Sales,,,employees
4283,pick_i-881930,2023-07-11 17:21:30+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
4284,send_p-660261,2023-07-11 17:29:13+00:00,send package,Alessandro Berti,Shipment,,,employees
4285,send_p-660261,2023-07-11 17:29:13+00:00,send package,Christopher Schwanen,Warehousing,,,employees
4286,confirm_o-990480,2023-07-11 18:06:55+00:00,confirm order,Jan Niklas Adams,Sales,,,employees
4287,pick_i-881952,2023-07-11 18:13:38+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
4288,fail_p-660254_76,2023-07-11 18:28:08+00:00,failed delivery,Alessandro Berti,Shipment,,,employees
4289,pick_i-881667,2023-07-11 18:53:52+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
4290,out_of_stock_i-881845,2023-07-11 19:53:33+00:00,item out of stock,Mahsa Bafrani,Warehousing,,,employees
4291,create_p-660263,2023-07-11 20:34:27+00:00,create package,Marco Pegoraro,Warehousing,,,employees
4292,pick_i-881932,2023-07-11 20:34:27+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
4293,pick_i-881790,2023-07-11 20:35:05+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
4294,pick_i-881910,2023-07-11 21:25:39+00:00,pick item,Nina Graves,Warehousing,,,employees
4295,reorder_i-881903,2023-07-11 21:29:32+00:00,reorder item,Leah Tacke genannt Unterberg,Warehousing,,,employees
4296,pick_i-881919,2023-07-11 22:07:21+00:00,pick item,Nina Graves,Warehousing,,,employees
4297,create_p-660264,2023-07-12 01:00:00+00:00,create package,Detlef Wetzeler,Warehousing,,,employees
4298,out_of_stock_i-881918,2023-07-12 09:06:09+00:00,item out of stock,Christopher Schwanen,Warehousing,,,employees
4299,confirm_o-990489,2023-07-12 09:07:06+00:00,confirm order,Christine von Dobbert,Sales,,,employees
4300,pick_i-881885,2023-07-12 09:20:41+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
4301,pick_i-881975,2023-07-12 09:25:03+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
4302,pick_i-881846,2023-07-12 09:40:08+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
4303,pick_i-881895,2023-07-12 09:41:48+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
4304,pick_i-881860,2023-07-12 09:42:49+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
4305,fail_p-660261_77,2023-07-12 09:49:47+00:00,failed delivery,Alessandro Berti,Shipment,,,employees
4306,reorder_i-881891,2023-07-12 10:02:37+00:00,reorder item,Leah Tacke genannt Unterberg,Warehousing,,,employees
4307,reorder_i-881870,2023-07-12 10:04:38+00:00,reorder item,Nina Graves,Warehousing,,,employees
4308,send_p-660259,2023-07-12 10:06:49+00:00,send package,Alessandro Berti,Shipment,,,employees
4309,send_p-660259,2023-07-12 10:06:49+00:00,send package,Leah Tacke genannt Unterberg,Warehousing,,,employees
4310,pick_i-881896,2023-07-12 10:15:12+00:00,pick item,Nina Graves,Warehousing,,,employees
4311,pick_i-881980,2023-07-12 10:20:50+00:00,pick item,Nina Graves,Warehousing,,,employees
4312,deliver_p-660256,2023-07-12 10:23:08+00:00,package delivered,Viki Peeva,Shipment,,,employees
4313,reorder_i-881845,2023-07-12 10:34:24+00:00,reorder item,Leah Tacke genannt Unterberg,Warehousing,,,employees
4314,pick_i-881988,2023-07-12 10:46:15+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
4315,confirm_o-990476,2023-07-12 10:52:07+00:00,confirm order,Wil van der Aalst,Sales,,,employees
4316,pick_i-881939,2023-07-12 10:57:33+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
4317,pick_i-881971,2023-07-12 11:01:22+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
4318,confirm_o-990488,2023-07-12 11:03:44+00:00,confirm order,Christine von Dobbert,Sales,,,employees
4319,send_p-660263,2023-07-12 11:05:05+00:00,send package,Eduardo Goulart Rocha,Shipment,,,employees
4320,send_p-660263,2023-07-12 11:05:05+00:00,send package,Mahsa Bafrani,Warehousing,,,employees
4321,send_p-660258,2023-07-12 11:21:41+00:00,send package,Yisong Zhang,Shipment,,,employees
4322,send_p-660258,2023-07-12 11:21:41+00:00,send package,Benedikt Knopp,Warehousing,,,employees
4323,create_p-660265,2023-07-12 11:47:47+00:00,create package,Mahsa Bafrani,Warehousing,,,employees
4324,pick_i-881883,2023-07-12 11:47:47+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
4325,pick_i-881623,2023-07-12 11:50:41+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
4326,confirm_o-990491,2023-07-12 11:50:45+00:00,confirm order,Wil van der Aalst,Sales,,,employees
4327,confirm_o-990487,2023-07-12 11:52:51+00:00,confirm order,Wil van der Aalst,Sales,,,employees
4328,pick_i-881982,2023-07-12 11:59:14+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
4329,deliver_p-660259,2023-07-12 12:03:16+00:00,package delivered,Alessandro Berti,Shipment,,,employees
4330,pick_i-881892,2023-07-12 12:16:46+00:00,pick item,Nina Graves,Warehousing,,,employees
4331,reorder_i-881927,2023-07-12 12:41:08+00:00,reorder item,Detlef Wetzeler,Warehousing,,,employees
4332,out_of_stock_i-882000,2023-07-12 12:47:11+00:00,item out of stock,Christopher Schwanen,Warehousing,,,employees
4333,out_of_stock_i-881876,2023-07-12 12:59:31+00:00,item out of stock,Leah Tacke genannt Unterberg,Warehousing,,,employees
4334,pick_i-881986,2023-07-12 13:19:56+00:00,pick item,Nina Graves,Warehousing,,,employees
4335,reorder_i-881737,2023-07-12 13:45:55+00:00,reorder item,Marco Pegoraro,Warehousing,,,employees
4336,out_of_stock_i-881995,2023-07-12 13:47:01+00:00,item out of stock,Christopher Schwanen,Warehousing,,,employees
4337,confirm_o-990490,2023-07-12 14:05:22+00:00,confirm order,Jan Niklas Adams,Sales,,,employees
4338,confirm_o-990486,2023-07-12 14:34:50+00:00,confirm order,Wil van der Aalst,Sales,,,employees
4339,create_p-660266,2023-07-12 15:02:31+00:00,create package,Christopher Schwanen,Warehousing,,,employees
4340,pick_i-881845,2023-07-12 15:02:31+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
4341,reorder_i-881949,2023-07-12 15:10:17+00:00,reorder item,Detlef Wetzeler,Warehousing,,,employees
4342,confirm_o-990494,2023-07-12 15:15:20+00:00,confirm order,Mara Nitschke,Sales,,,employees
4343,deliver_p-660254,2023-07-12 15:16:12+00:00,package delivered,Alessandro Berti,Shipment,,,employees
4344,out_of_stock_i-881976,2023-07-12 15:33:41+00:00,item out of stock,Mahsa Bafrani,Warehousing,,,employees
4345,send_p-660265,2023-07-12 15:46:25+00:00,send package,Viki Peeva,Shipment,,,employees
4346,send_p-660265,2023-07-12 15:46:25+00:00,send package,Detlef Wetzeler,Warehousing,,,employees
4347,send_p-660262,2023-07-12 15:47:57+00:00,send package,Yisong Zhang,Shipment,,,employees
4348,send_p-660262,2023-07-12 15:47:57+00:00,send package,Leah Tacke genannt Unterberg,Warehousing,,,employees
4349,deliver_p-660262,2023-07-12 15:52:39+00:00,package delivered,Yisong Zhang,Shipment,,,employees
4350,deliver_p-660253,2023-07-12 16:12:22+00:00,package delivered,Eduardo Goulart Rocha,Shipment,,,employees
4351,pick_i-882012,2023-07-12 16:18:06+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
4352,confirm_o-990492,2023-07-12 16:20:40+00:00,confirm order,Mara Nitschke,Sales,,,employees
4353,out_of_stock_i-881950,2023-07-12 16:24:19+00:00,item out of stock,Detlef Wetzeler,Warehousing,,,employees
4354,fail_p-660263_78,2023-07-12 16:46:39+00:00,failed delivery,Eduardo Goulart Rocha,Shipment,,,employees
4355,pick_i-881999,2023-07-12 16:50:06+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
4356,pick_i-882006,2023-07-12 16:53:10+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
4357,pick_i-881951,2023-07-12 17:00:32+00:00,pick item,Nina Graves,Warehousing,,,employees
4358,pick_i-881884,2023-07-12 17:01:33+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
4359,pick_i-881887,2023-07-12 17:09:05+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
4360,out_of_stock_i-881989,2023-07-12 17:13:37+00:00,item out of stock,Leah Tacke genannt Unterberg,Warehousing,,,employees
4361,confirm_o-990459,2023-07-12 17:23:32+00:00,confirm order,Mara Nitschke,Sales,,,employees
4362,reorder_i-881876,2023-07-12 17:55:58+00:00,reorder item,Leah Tacke genannt Unterberg,Warehousing,,,employees
4363,send_p-660264,2023-07-12 18:06:20+00:00,send package,Yisong Zhang,Shipment,,,employees
4364,send_p-660264,2023-07-12 18:06:20+00:00,send package,Detlef Wetzeler,Warehousing,,,employees
4365,pick_i-881994,2023-07-12 18:28:57+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
4366,reorder_i-881834,2023-07-12 19:37:49+00:00,reorder item,Nina Graves,Warehousing,,,employees
4367,create_p-660267,2023-07-12 22:16:37+00:00,create package,Mahsa Bafrani,Warehousing,,,employees
4368,pick_i-881993,2023-07-12 22:16:37+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
4369,pick_i-882018,2023-07-13 09:06:47+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
4370,create_p-660268,2023-07-13 09:26:32+00:00,create package,Mahsa Bafrani,Warehousing,,,employees
4371,pick_i-881996,2023-07-13 09:26:32+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
4372,deliver_p-660258,2023-07-13 09:29:19+00:00,package delivered,Yisong Zhang,Shipment,,,employees
4373,deliver_p-660261,2023-07-13 09:35:22+00:00,package delivered,Alessandro Berti,Shipment,,,employees
4374,pick_i-881912,2023-07-13 09:41:29+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
4375,pick_i-882031,2023-07-13 09:42:15+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
4376,out_of_stock_i-881925,2023-07-13 09:42:54+00:00,item out of stock,Christopher Schwanen,Warehousing,,,employees
4377,pick_i-882016,2023-07-13 09:55:30+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
4378,pick_i-882025,2023-07-13 10:11:18+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
4379,reorder_i-881995,2023-07-13 10:18:42+00:00,reorder item,Marco Pegoraro,Warehousing,,,employees
4380,pick_i-881998,2023-07-13 10:20:50+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
4381,confirm_o-990493,2023-07-13 10:21:07+00:00,confirm order,Christine von Dobbert,Sales,,,employees
4382,reorder_i-881960,2023-07-13 10:25:27+00:00,reorder item,Leah Tacke genannt Unterberg,Warehousing,,,employees
4383,send_p-660266,2023-07-13 10:32:46+00:00,send package,Gyunam Park,Shipment,,,employees
4384,send_p-660266,2023-07-13 10:32:46+00:00,send package,Mahsa Bafrani,Warehousing,,,employees
4385,pick_i-881954,2023-07-13 10:54:25+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
4386,send_p-660260,2023-07-13 11:05:28+00:00,send package,Alessandro Berti,Shipment,,,employees
4387,send_p-660260,2023-07-13 11:05:28+00:00,send package,Leah Tacke genannt Unterberg,Warehousing,,,employees
4388,pick_i-881987,2023-07-13 11:05:29+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
4389,pick_i-881981,2023-07-13 11:11:28+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
4390,confirm_o-990496,2023-07-13 11:19:16+00:00,confirm order,Istvan Koren,Sales,,,employees
4391,confirm_o-990481,2023-07-13 11:20:40+00:00,confirm order,Mara Nitschke,Sales,,,employees
4392,create_p-660269,2023-07-13 11:25:15+00:00,create package,Mahsa Bafrani,Warehousing,,,employees
4393,pick_i-881942,2023-07-13 11:25:15+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
4394,pick_i-882028,2023-07-13 11:32:13+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
4395,confirm_o-990498,2023-07-13 11:46:59+00:00,confirm order,Jan Niklas Adams,Sales,,,employees
4396,confirm_o-990495,2023-07-13 11:55:17+00:00,confirm order,Christine von Dobbert,Sales,,,employees
4397,send_p-660267,2023-07-13 11:55:23+00:00,send package,Alessandro Berti,Shipment,,,employees
4398,send_p-660267,2023-07-13 11:55:23+00:00,send package,Benedikt Knopp,Warehousing,,,employees
4399,pick_i-881759,2023-07-13 11:56:02+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
4400,pick_i-881809,2023-07-13 11:57:53+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
4401,pick_i-882014,2023-07-13 12:12:40+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
4402,deliver_p-660266,2023-07-13 12:16:38+00:00,package delivered,Gyunam Park,Shipment,,,employees
4403,reorder_i-881897,2023-07-13 12:25:29+00:00,reorder item,Nina Graves,Warehousing,,,employees
4404,pick_i-882020,2023-07-13 12:28:51+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
4405,pick_i-882039,2023-07-13 12:53:40+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
4406,pick_i-881824,2023-07-13 13:03:19+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
4407,pick_i-882041,2023-07-13 13:07:21+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
4408,pick_i-881936,2023-07-13 13:20:25+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
4409,fail_p-660263_79,2023-07-13 13:53:35+00:00,failed delivery,Eduardo Goulart Rocha,Shipment,,,employees
4410,deliver_p-660264,2023-07-13 14:09:01+00:00,package delivered,Yisong Zhang,Shipment,,,employees
4411,reorder_i-881761,2023-07-13 14:23:40+00:00,reorder item,Benedikt Knopp,Warehousing,,,employees
4412,pick_i-881880,2023-07-13 14:29:27+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
4413,out_of_stock_i-882004,2023-07-13 14:34:55+00:00,item out of stock,Christopher Schwanen,Warehousing,,,employees
4414,pick_i-881849,2023-07-13 14:45:37+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
4415,pick_i-882001,2023-07-13 15:00:55+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
4416,fail_p-660267_80,2023-07-13 15:03:58+00:00,failed delivery,Alessandro Berti,Shipment,,,employees
4417,out_of_stock_i-882007,2023-07-13 15:05:55+00:00,item out of stock,Mahsa Bafrani,Warehousing,,,employees
4418,reorder_i-881976,2023-07-13 15:16:15+00:00,reorder item,Mahsa Bafrani,Warehousing,,,employees
4419,send_p-660268,2023-07-13 15:23:00+00:00,send package,Viki Peeva,Shipment,,,employees
4420,send_p-660268,2023-07-13 15:23:00+00:00,send package,Marco Pegoraro,Warehousing,,,employees
4421,deliver_p-660268,2023-07-13 15:25:04+00:00,package delivered,Viki Peeva,Shipment,,,employees
4422,send_p-660269,2023-07-13 15:37:06+00:00,send package,Gyunam Park,Shipment,,,employees
4423,send_p-660269,2023-07-13 15:37:06+00:00,send package,Mahsa Bafrani,Warehousing,,,employees
4424,deliver_p-660263,2023-07-13 16:01:52+00:00,package delivered,Eduardo Goulart Rocha,Shipment,,,employees
4425,reorder_i-881802,2023-07-13 16:11:17+00:00,reorder item,Leah Tacke genannt Unterberg,Warehousing,,,employees
4426,pick_i-882017,2023-07-13 16:32:49+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
4427,pick_i-882019,2023-07-13 16:41:34+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
4428,pick_i-881869,2023-07-13 16:44:56+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
4429,create_p-660270,2023-07-13 17:01:08+00:00,create package,Christopher Schwanen,Warehousing,,,employees
4430,pick_i-881926,2023-07-13 17:01:08+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
4431,pick_i-881964,2023-07-13 17:03:46+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
4432,pick_i-882051,2023-07-13 17:07:14+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
4433,pick_i-881974,2023-07-13 17:15:20+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
4434,reorder_i-882000,2023-07-13 17:32:30+00:00,reorder item,Christopher Schwanen,Warehousing,,,employees
4435,reorder_i-881886,2023-07-13 17:42:07+00:00,reorder item,Nina Graves,Warehousing,,,employees
4436,pick_i-882010,2023-07-13 17:58:20+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
4437,pick_i-881992,2023-07-13 18:16:50+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
4438,pick_i-881079,2023-07-13 18:22:11+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
4439,create_p-660271,2023-07-13 18:39:41+00:00,create package,Nina Graves,Warehousing,,,employees
4440,pick_i-881933,2023-07-13 18:39:41+00:00,pick item,Nina Graves,Warehousing,,,employees
4441,reorder_i-881865,2023-07-13 18:40:27+00:00,reorder item,Benedikt Knopp,Warehousing,,,employees
4442,pick_i-881834,2023-07-13 20:06:22+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
4443,confirm_o-990465,2023-07-13 20:33:18+00:00,confirm order,Mara Nitschke,Sales,,,employees
4444,confirm_o-990500,2023-07-13 20:46:32+00:00,confirm order,Wil van der Aalst,Sales,,,employees
4445,reorder_i-881961,2023-07-13 20:49:23+00:00,reorder item,Mahsa Bafrani,Warehousing,,,employees
4446,pick_i-882046,2023-07-13 21:37:15+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
4447,create_p-660272,2023-07-14 08:28:59+00:00,create package,Marco Pegoraro,Warehousing,,,employees
4448,pick_i-881871,2023-07-14 08:28:59+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
4449,pick_i-882036,2023-07-14 08:44:59+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
4450,reorder_i-881902,2023-07-14 09:11:24+00:00,reorder item,Marco Pegoraro,Warehousing,,,employees
4451,out_of_stock_i-882026,2023-07-14 09:41:10+00:00,item out of stock,Leah Tacke genannt Unterberg,Warehousing,,,employees
4452,out_of_stock_i-882065,2023-07-14 09:42:49+00:00,item out of stock,Marco Pegoraro,Warehousing,,,employees
4453,pick_i-881843,2023-07-14 10:13:01+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
4454,out_of_stock_i-882056,2023-07-14 10:17:33+00:00,item out of stock,Marco Pegoraro,Warehousing,,,employees
4455,reorder_i-882004,2023-07-14 10:28:18+00:00,reorder item,Detlef Wetzeler,Warehousing,,,employees
4456,pick_i-882038,2023-07-14 10:32:52+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
4457,send_p-660271,2023-07-14 10:55:41+00:00,send package,Viki Peeva,Shipment,,,employees
4458,send_p-660271,2023-07-14 10:55:41+00:00,send package,Leah Tacke genannt Unterberg,Warehousing,,,employees
4459,pick_i-882054,2023-07-14 10:55:41+00:00,pick item,Nina Graves,Warehousing,,,employees
4460,pick_i-882029,2023-07-14 11:12:50+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
4461,confirm_o-990506,2023-07-14 11:20:52+00:00,confirm order,Mara Nitschke,Sales,,,employees
4462,create_p-660273,2023-07-14 11:31:37+00:00,create package,Detlef Wetzeler,Warehousing,,,employees
4463,pick_i-882023,2023-07-14 11:31:37+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
4464,send_p-660270,2023-07-14 11:34:07+00:00,send package,Eduardo Goulart Rocha,Shipment,,,employees
4465,send_p-660270,2023-07-14 11:34:07+00:00,send package,Nina Graves,Warehousing,,,employees
4466,reorder_i-881950,2023-07-14 11:49:36+00:00,reorder item,Christopher Schwanen,Warehousing,,,employees
4467,fail_p-660265_81,2023-07-14 11:51:06+00:00,failed delivery,Viki Peeva,Shipment,,,employees
4468,pick_i-882061,2023-07-14 11:56:55+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
4469,reorder_i-881918,2023-07-14 11:57:52+00:00,reorder item,Christopher Schwanen,Warehousing,,,employees
4470,deliver_p-660267,2023-07-14 12:04:06+00:00,package delivered,Alessandro Berti,Shipment,,,employees
4471,pick_i-882048,2023-07-14 12:04:36+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
4472,pick_i-882030,2023-07-14 12:19:50+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
4473,pick_i-882032,2023-07-14 12:26:04+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
4474,out_of_stock_i-882021,2023-07-14 13:15:39+00:00,item out of stock,Nina Graves,Warehousing,,,employees
4475,reorder_i-882056,2023-07-14 13:25:22+00:00,reorder item,Marco Pegoraro,Warehousing,,,employees
4476,pick_i-881830,2023-07-14 13:54:27+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
4477,confirm_o-990508,2023-07-14 13:55:16+00:00,confirm order,Mara Nitschke,Sales,,,employees
4478,confirm_o-990507,2023-07-14 14:38:16+00:00,confirm order,Istvan Koren,Sales,,,employees
4479,reorder_i-882021,2023-07-14 14:57:31+00:00,reorder item,Marco Pegoraro,Warehousing,,,employees
4480,fail_p-660260_82,2023-07-14 15:07:51+00:00,failed delivery,Alessandro Berti,Shipment,,,employees
4481,create_p-660274,2023-07-14 15:16:49+00:00,create package,Detlef Wetzeler,Warehousing,,,employees
4482,pick_i-881865,2023-07-14 15:16:49+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
4483,confirm_o-990503,2023-07-14 15:41:03+00:00,confirm order,Christine von Dobbert,Sales,,,employees
4484,deliver_p-660271,2023-07-14 15:46:16+00:00,package delivered,Viki Peeva,Shipment,,,employees
4485,pick_i-882071,2023-07-14 15:51:30+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
4486,create_p-660275,2023-07-14 15:51:59+00:00,create package,Nina Graves,Warehousing,,,employees
4487,pick_i-882044,2023-07-14 15:51:59+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
4488,reorder_i-882026,2023-07-14 15:57:54+00:00,reorder item,Benedikt Knopp,Warehousing,,,employees
4489,pick_i-881635,2023-07-14 16:10:55+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
4490,pick_i-881642,2023-07-14 16:22:18+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
4491,pick_i-882062,2023-07-14 16:23:30+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
4492,create_p-660276,2023-07-14 16:30:36+00:00,create package,Mahsa Bafrani,Warehousing,,,employees
4493,pick_i-882069,2023-07-14 16:30:36+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
4494,pick_i-882068,2023-07-14 16:35:16+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
4495,pick_i-882073,2023-07-14 16:45:05+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
4496,pick_i-882037,2023-07-14 16:45:45+00:00,pick item,Nina Graves,Warehousing,,,employees
4497,pick_i-882011,2023-07-14 16:59:07+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
4498,pick_i-881984,2023-07-14 17:05:52+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
4499,pick_i-881676,2023-07-14 17:17:03+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
4500,deliver_p-660269,2023-07-14 17:25:39+00:00,package delivered,Gyunam Park,Shipment,,,employees
4501,pick_i-882040,2023-07-14 17:26:24+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
4502,pick_i-882074,2023-07-14 17:32:54+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
4503,pick_i-881882,2023-07-14 17:33:10+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
4504,send_p-660275,2023-07-14 17:47:59+00:00,send package,Alessandro Berti,Shipment,,,employees
4505,send_p-660275,2023-07-14 17:47:59+00:00,send package,Leah Tacke genannt Unterberg,Warehousing,,,employees
4506,pick_i-881929,2023-07-14 17:51:33+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
4507,confirm_o-990504,2023-07-14 17:52:25+00:00,confirm order,Christine von Dobbert,Sales,,,employees
4508,out_of_stock_i-882063,2023-07-14 17:54:32+00:00,item out of stock,Leah Tacke genannt Unterberg,Warehousing,,,employees
4509,reorder_i-881925,2023-07-14 19:14:11+00:00,reorder item,Detlef Wetzeler,Warehousing,,,employees
4510,out_of_stock_i-882042,2023-07-14 19:34:17+00:00,item out of stock,Marco Pegoraro,Warehousing,,,employees
4511,create_p-660277,2023-07-14 21:54:26+00:00,create package,Leah Tacke genannt Unterberg,Warehousing,,,employees
4512,pick_i-882050,2023-07-14 21:54:26+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
4513,create_p-660278,2023-07-17 01:00:00+00:00,create package,Marco Pegoraro,Warehousing,,,employees
4514,pick_i-881831,2023-07-17 08:41:39+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
4515,pick_i-882089,2023-07-17 08:51:29+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
4516,fail_p-660275_83,2023-07-17 08:51:36+00:00,failed delivery,Alessandro Berti,Shipment,,,employees
4517,pick_i-881995,2023-07-17 08:52:06+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
4518,pick_i-882008,2023-07-17 08:52:21+00:00,pick item,Nina Graves,Warehousing,,,employees
4519,fail_p-660270_84,2023-07-17 08:57:30+00:00,failed delivery,Eduardo Goulart Rocha,Shipment,,,employees
4520,pick_i-881800,2023-07-17 09:01:28+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
4521,pick_i-881837,2023-07-17 09:06:49+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
4522,out_of_stock_i-882070,2023-07-17 09:29:12+00:00,item out of stock,Benedikt Knopp,Warehousing,,,employees
4523,out_of_stock_i-882096,2023-07-17 09:47:23+00:00,item out of stock,Detlef Wetzeler,Warehousing,,,employees
4524,confirm_o-990501,2023-07-17 09:51:45+00:00,confirm order,Mara Nitschke,Sales,,,employees
4525,pick_i-881969,2023-07-17 09:59:55+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
4526,pick_i-882077,2023-07-17 10:01:53+00:00,pick item,Nina Graves,Warehousing,,,employees
4527,pick_i-882095,2023-07-17 10:12:11+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
4528,pick_i-882080,2023-07-17 10:13:31+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
4529,deliver_p-660260,2023-07-17 10:20:02+00:00,package delivered,Alessandro Berti,Shipment,,,employees
4530,out_of_stock_i-882053,2023-07-17 10:21:51+00:00,item out of stock,Mahsa Bafrani,Warehousing,,,employees
4531,out_of_stock_i-882087,2023-07-17 10:25:59+00:00,item out of stock,Detlef Wetzeler,Warehousing,,,employees
